ENODEB_ID,CELL_ID,INDOOR,ENODEB_TYPE,PU_ID,NBR_DISTANCE_VORONOI,SITE_DENSITY_TYPE,SERVING_TYPE,ANTENNA_ID,LONGITUDE,LATITUDE,AZIMUTH,BEAMWIDTH_H,PATHLOSS_DISTANCE,FINAL_DISTANCE
10501,41,0,1,9109,2506.48,4,0,1,9.451971,47.413553,60,69,1128,8091.69
10501,42,0,1,9109,2906.33,4,0,1,9.451971,47.413553,170,70,1117,9515.23
10501,43,0,1,9109,3054.36,4,0,1,9.451971,47.413553,270,71,1097,8194.61
11549,3,0,1,9106,2760.53,4,0,1,7.632283,46.88497,230,63,1434,9110.82
11549,41,0,1,9106,2448.43,4,0,1,7.632283,46.88497,350,60,1306,10923.24
11549,42,0,1,9106,2705.89,4,0,1,7.632283,46.88497,140,60,1303,10925.210000000001
119537,41,0,1,9104,1904.11,3,0,1,8.521005,47.305525,335,67,783,8561.28
119537,23,0,1,9104,2687.94,4,0,1,8.521005,47.305525,180,71,2260,8558.94
119537,22,0,1,9104,796.0,2,0,1,8.521005,47.305525,100,71,2327,3043.39
119537,21,0,1,9104,1904.11,3,0,1,8.521005,47.305525,335,71,2364,8561.28
119537,2,0,1,9104,796.0,2,0,1,8.521005,47.305525,100,65,964,3043.39
119537,1,0,1,9104,1904.11,3,0,1,8.521005,47.305525,335,65,889,8561.28
119534,43,0,1,9109,1201.36,3,0,1,8.69568,47.498584,70,60,1056,3186.25
119534,42,0,1,9109,1417.35,3,0,1,8.69568,47.498584,165,60,1050,6693.299999999999
13581,1,0,1,9107,4193.77,5,0,1,6.900371000000001,46.532104,340,61,1409,12230.28
13581,2,0,1,9107,1718.65,3,0,1,6.900371000000001,46.532104,120,61,1319,9125.63
13581,21,0,1,9107,4193.77,5,0,1,6.900371000000001,46.532104,340,62,3127,12230.28
13581,22,0,1,9107,1718.65,3,0,1,6.900371000000001,46.532104,120,60,3182,9125.63
13581,23,0,1,9107,2813.9,4,0,1,6.900371000000001,46.532104,200,60,3085,8675.02
13581,3,0,1,9107,2813.9,4,0,1,6.900371000000001,46.532104,200,61,1322,8675.02
